reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,sortOrder,appId
d9ed8dc8-c6b9-4920-bd83-972e7648fb1f,logmover123,https://play-lh.googleusercontent.com/a-/ALV-UjVjukcD-iybM1GQu4_q9HgHe78MoTBmzvAhX02sebOSbeyQwktD,"Probably one of the worst options for a music player. It refused to let me view my mp3 files until i open one in a file broswer then had vlc play it. When playing media in the songs tab, pressing the play next button while a song is playing does nothing because the song playing is the only one in the playlist. Adding media to the playlist is a pain, theres no option to select all and when you do manage to select all, your playlist is limited to 1500.",1,10,3.5.4,,,most_relevant,org.videolan.vlc
6e48b37c-c04b-4209-8dab-378f68f40147,Nathaniel Oxford,https://play-lh.googleusercontent.com/a-/ALV-UjXgYTiDlt592oy4_QA79X7OFYxYJuljUkh0QSEdctBNijTepdNnbw,"Used to work great; now it's unusable. :-( VLC is the most amazing media app for PCs. It also got really good on Android. But a recent update now causes it run super slow. It takes 20 mins to load my media, even though I turned off auto rescan. It won't even recognize my SD card during this wait. I used to open the app, and folders I'd favorited would be ready to click and play. Now, I have to navigate between tabs for video, audio, browse, and playlists to find what I need. Please fix VLC!",1,903,3.3.1,,,most_relevant,org.videolan.vlc
07879866-f767-455a-820e-7e121c06b13f,Victor Afolabi,https://play-lh.googleusercontent.com/a-/ALV-UjVuEfbjx1MU4ztY9rIgR0-83_OinCHKhKdnzHsFzm-Xve5-CUQ,"This app has some major issues. 1. There is a significant audio delay when one uses an audio Bluetooth device. This is the most important issue 2. I can't delete videos in the app 3. I can't rename videos in the app Other video players I have used have none of these issues, which means they can be fixed. Edit: Oh how rich of you! Renaming files is ""intrusive"", job of the file explorer, but you're perfectly comfortable with deleting said files. The Bluetooth audio issue is most important btw.",1,1020,3.5.1,"1. Thank you for your feedback, this was forwarded to our technical team
2. This should be fixed in 3.5, sorry for the inconvenience
3. This is volontary, as we are a media player and not a file browser it not our place to modify your files, this would be very intrusive, and we don't plan on adding this feature. Sorry for the inconvenience",7/26/2022 12:53,most_relevant,org.videolan.vlc
d65800a1-74d1-4569-9e88-ef62b11a8525,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Doesn't work with the latest versions of android & firefox. It no longer comes up as an option for opening video...even when it is installed. Have found no solutions to the problem. Problem presented itself right after a major update to the phones OS and after updating apps...including VLC. Can't determine where the problem is (with OS, with Firefox/Mozilla, or with VLC)....or how to fix it.",1,31,3.0.13,,,most_relevant,org.videolan.vlc
5c1c12f7-71a8-4f61-bed5-8cdd1d7a37e5,Alexander S,https://play-lh.googleusercontent.com/a/ACg8ocKf_a-4FMR9uphxTOuXUfNvcf4rSz3IELFaYrypJ1tuc6dsWA=mo,"The Achilles heel of this app and the absolute deal breaker is its inability to track play progress, so you can't use it for anything other than 3 minute songs. Even then if you pause play for a couple of minutes, it will reset both the play progress and folder navigation. Forget about audiobooks or anything longer, you will tear your hair out. If you answer an incoming call, it will reset your entire play progress. Considering VLC's position in the player space this is absolutely atrocious.",1,847,3.5.4,,,most_relevant,org.videolan.vlc
ffbfacf2-b5a5-4181-998a-b858504e8bd9,Danny Lawrence,https://play-lh.googleusercontent.com/a-/ALV-UjWGPekYEJvZa2_djLGDqX8o5pCxEcx5y9O6lYQjeKO1AsuY4Cy-,"Long time user, very unhappy. The app crashes continuously after updates, especially the last one. Every time the app updates I lose years of playlist work, which just happened, with no way to retrieve my playlists. I'm now looking for a better audio app. I've used this app for probably 5 or 6 years now but I can't anymore. It just constantly crashes and freezes and deletes my playlists, which I put hours and hours into. I wish these updates would have never happened, they ruined the app for me.",1,116,3.5.0,,,most_relevant,org.videolan.vlc
9e43c9b4-b2f6-447b-b2a1-7a0d3a92c69d,Jeremy Phillips,https://play-lh.googleusercontent.com/a/ACg8ocKYoDXVXnh8BtyoChEceWJC9awnDlkrwm4LyLruVlhMYfn2nw=mo,"The same serious issue remains. While using the fast forward/reverse bar inevitably the playback will freeze. At times the playing resumes on its own after a delay of several seconds. Other times it remains paused even after waiting more than a minute. I experience this with my two newer model Samsung devices REPEATEDLY. I don't have this problem playing the same mp4 files with other players. You've had years to fix this bug, and despite numerous updates--NOTHING!!!",1,53,3.4.4,"Thank you for your feedback, this was forwarded to our technical team",6/22/2022 17:30,most_relevant,org.videolan.vlc
03b75ea8-69b2-410d-8618-f3e8832d37b8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The player itself is great! I like the interface, and I use VLC on all my devices. However, the Android version keeps ""parsing media"" and removing songs or entire albums from my library. Since this happens across multiple android devices, I can safely conclude that it is not a hardware error. Often times I'm forced to uninstall and reinstall so VLC can read my whole media library again. This has become a weekly process, and therefore I give this app one star. Would give zero if I could.",1,39,3.1.6,,,most_relevant,org.videolan.vlc
4e65b23c-07e4-41ef-829e-535ec6668ffb,James LaBarre,https://play-lh.googleusercontent.com/a-/ALV-UjVGFzecmdJt1klWOIywhKSjEB7YmKAyKIiZ-3OhCG8avOe-EXQd,"The Linux and MSWin versions of this are fabulous. Not so the Android version. It can't remember from one time to the next what music/videos are in storage. If you try to add directories to the playlist, the app hangs. If it's supposed to index files, it HANGS. If you go into the settings to tell it which directories to index, it won't let you select any of them. If you ever see a ""Loading"" message, that is the equivalent of ""Hung and Dead"". Reduced to ONE star until it's fixed.",1,35,3.3.4,,,most_relevant,org.videolan.vlc
69aad7c4-92e5-45ee-b9f4-c4031be71ea4,Joseph: Pioneer Remnant 144 Thousand ministry,https://play-lh.googleusercontent.com/a-/ALV-UjVyrIRzkxIZqCWdote4BaXYfdlXBAm251Y0T1sKL5CsPXBCO5ru,"Doesn't remember where you left off in playlist or even where video or audio was paused, go to start it back up and it starts from beginning of track. If listening to a video and you lock screen, video stops. It will not continue to play in background. When you go to restart video, it starts from beginning rather than where you left off. It's a shame, makes it hard to use, very unacceptable.",1,508,3.4.4,,,most_relevant,org.videolan.vlc
8a62e21d-dd4b-441e-85c8-8313f2cfc655,Stefan,https://play-lh.googleusercontent.com/a/ACg8ocJT2Jo4NA3d9ey33RholBc2sPHDYN71yfohpmn2UBFcyvuIQw=mo,"Android widget broken with latest update. I've used this app for years, but the widget now gets stupid after pausing. When trying to restart a music playlist, it flashes ""multiple media cannot be played"" repeatedly as it looks to restart and find something to play. You guys seriously have me considering another player soon if this keeps up. Thanks for years of open source heaven. Hope you straighten things out.",1,142,3.5.2,,,most_relevant,org.videolan.vlc
aaeedec5-a926-4524-8ff1-e725fb76b277,Dean,https://play-lh.googleusercontent.com/a-/ALV-UjXOdCP-zDZBxfxwBZTdaELBF7x0QffLEGdYWoMq1ScSiPkdTCs,"You can't rewind an audio file to the beginning, because the stupid app extends the play bar to the very edge of the screen. My phone touch screen can't reach the very edge, and so I can only rewind my audio file to 4 seconds into it, instead of at the beginning. Very infuriating. Lots of bugs with this app. It needs a lot of work, and some common sense. Find a different app in the meantime. I usually use Music Speed Changer, which lets you easily make clips from the audio file.",1,1097,3.3.4,,,most_relevant,org.videolan.vlc
d19f0da9-db3c-4edd-818c-7a511701afa5,Alex Sage,https://play-lh.googleusercontent.com/a-/ALV-UjXm4ZQljFhE19XUh7byXbW3LksfHuuzsBu2TfUGe7ZsR3G-Y8uAqQ,"Very inconvenient. The player lacks one of the most important feature is to remember the last playback and the ability to resume playback where you left off. Instead you always have to navigate, select what to play each and every time. Its especially dangerous on the road. The player has to be able to play from where it left off whenever you press the play button. Or when phone connects to car stereo and automatically starts playback, but this player cant play upon connect. Have to select.",1,782,3.5.3,"Sorry about your issue, could you contact android-support@videolan.org or go to our forum at forum.videolan.org and share some more details or logs so that we can further help you or work on a fix ?",11/21/2022 19:42,most_relevant,org.videolan.vlc
79fdaed4-81bb-4855-b087-16760c43a064,ProkC,https://play-lh.googleusercontent.com/a-/ALV-UjXqAXY-emGOHNtsIbnhVTr3cGuvbb-YbJgz56K7UxVIent0aRk9,"Issue with app. Love VLC, however, listening to audio files (books), it will randomly pause and I'll have to go into the app and hit play again. It will also clear what's being played if it was paused for more than 2 min if not the app on the screen. The odd thing about this issue is that it will clear what you were listening too and you have to go to folder to reopen it, and find your place, however, if using headphones and hit the play button. It will play were it left off and reopen the file",1,2739,3.3.4,,,most_relevant,org.videolan.vlc
698c94f3-3f9f-4c75-b20d-8cc421b8fc5d,Don Swanick,https://play-lh.googleusercontent.com/a-/ALV-UjXaKl2eKAIP_etOTlaX7DHFw6AUKDa_v-bcpRT6M3JOza4xwpw,"the user interface is seemingly intentionally designed to be as annoying as possible and potentially to cause epileptic seisures. if you don't move the mouse for 3 seconds, it automatically forces you into full screen. there was a basic explanation of how to do everthing in the beginning, and it is all so inconveniently designed. just put buttons for everything at the bottom of the screen and give the OPTION for full screen. the key is to give the customer freedom so they can actually enjoy it.",1,520,3.5.2,,,most_relevant,org.videolan.vlc
53e17476-00d6-4732-86d3-a1438672301a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"How do you take an app that was one of the best around and turn it an utterly worthless piece of junk? This was my only music app for, literally, years. After the update, it consistently cannot find my music or playlists. One day I see all my music, one day there's no music, another day I may see some of my music. I kept hoping there would be a fix, but I'm not seeing it. Time to walk away from the train wreck. Uninstalling.",1,107,3.1.2,,,most_relevant,org.videolan.vlc
e2324920-fa41-4732-90b0-1ef6c91fb5a7,TDF Public,https://play-lh.googleusercontent.com/a-/ALV-UjXRvdNhJjJKOo9k90aSg3KYYYZigz6-G16Y9xWYG99_-BR7l4Op,"I love the app on the Windows platform. But despite the hype, this is NOT a complete port to the Android platform. It lacks many of the most basic functionality that can be found in the worst media players out there. Case in point, VLC cannot remember what you played last or where you were at. Imagine trying to listen to a 15 Hr. audiobook when you have to manually find your place every time you pause or close the app. (App crashes constantly on Android 11.) This is not only very frustrating, it renders the app useless. VLC should have tested the app before porting it.",1,2540,3.3.4,,,most_relevant,org.videolan.vlc
21dcb9ae-ad88-4f22-b5f0-eb543c4fad4d,Mark M,https://play-lh.googleusercontent.com/a/ACg8ocIjnqur1WSAcEwKDlW70VY8rxASgag1e_UDF3qFHiVXwOh7LQ=mo,"Cumbersome and Frustrating. Unable to play music from controls of a connected Bluetooth device. Unable to resume music from pause if pause lasts longer than 30 seconds. Shuffle all button no longer functions despite no app updates since it last worked. Not even in the same galaxy of utility and polish as the Windows app. I need this to do one thing: play music, over Bluetooth, in my car. For that, it is unfit for purpose.",1,14,3.0.13,,,most_relevant,org.videolan.vlc
e86a9e0a-9838-431a-acd9-291a99fdf9a2,The Marski,https://play-lh.googleusercontent.com/a-/ALV-UjUYIZ5ECnB_r1-B5inL4O_JKn-LYzod-EOupO0ojq21UcN8Yvg,"I was forced to upgrade my phone (samsung s20 using android v.12), and this app won't even stay active long enough for me to figure why it won't work - it crashes instantly and consistently. I downloaded VLC (v.3.5.3) a week ago because I used previous versions on all my older phones with no issues, but this one won't work at all. It's never worked. UPDATE - I waited for an update, and receiving none, I tried un-installing it, then reinstalling it. It seems to work fine now.",1,124,3.5.3,,,most_relevant,org.videolan.vlc
168999a3-eaa2-4419-a574-a3c960e06e90,mikesmultimedia,https://play-lh.googleusercontent.com/a-/ALV-UjVtKDKymS_gkRowJTDN7IRHUSScxqWheImPqr1ZjTeyegHyC3cf,"Playlist Organization Changes are Bizzare! I would like to revert back to previous version but can't. Which means the auto update system forces the user to use each and every new update. So specifically, when you search for a video to add it to a playlist, you have to scroll down each time just to enter the addition. The playlist now forces users to view their playlist in thumbnail mode. This takes up a lot of space forcing the user to see thumbnail images for each playlist name. More.",1,43,3.2.12,,,most_relevant,org.videolan.vlc
33eff293-479f-4c7a-94ed-ffd7a1996849,Jen P,https://play-lh.googleusercontent.com/a-/ALV-UjXn_Ghy3VsQCNfnKObuEN7KK4c8HIcB5sZmeAcDQCCleV-nU9k,"Worked great for a while, then I didn't use it for a week or two, tried using it again to play my videos and when I paused it, 20 minutes later came back in to see it STILL PLAYING, but it wasn't the video, it went to playing only audio. Not cool! Now I can't get it to work at all. Time to find yet another video player. Maybe one with continuous play mode and not have to click to the nexxt one again and again each time it's opened.",1,1803,3.4.4,,,most_relevant,org.videolan.vlc
0dbbde1b-9bb3-45cd-aad0-a8382b99bbf9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Although the app is a well-made app overall. It has glaring flaws that make it unusable. At random points it will develop a flaw which makes it start the music file or video file in the middle of the song or video. The only way to fix this is to completely clear the memory of the application. The frequency that this happens is increasing.,1,14,3.1.7,,,most_relevant,org.videolan.vlc
5b1a9df1-a55a-4924-9488-d326a59af470,Zak Klajda,https://play-lh.googleusercontent.com/a-/ALV-UjUpAgtQHU-cMXz-P7HoLiHjnpscLciUvwH393FH3cQHw0lZvrcH,"This app is incredibly difficult and unitive to use. Resuming playback appears to require tapping a tiny link at the bottom of the app when it starts up, and the link vanishes after only a couple of seconds. There's no way to manually rescan directories for media, only an auto-scan that requires restarting the app. The rescan doesn't appear to function correctly. The rescan doesn't alert you to it's progress, and complains if you play things or edit the available folders while it's scanning.",1,87,3.5.4,,,most_relevant,org.videolan.vlc
30f0c117-5682-4f35-ae48-e87b2b8be7e1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Seems to have an issue with dropping/resuming streams. Other apps I've used for IP streams don't have an issue maintaining connection and then retrying IF it does drop. I am sitting on top of my router and testing this, and every station drops after a minute or two, then eventually will not start again.  This is not a device/connection issue. Other apps work fine. I gave VLC a shot because they are a trusted name. The playlist editing features are also weak, can't even reorder things.  I'd expect much better from VLC. For streaming stick with Xiaalive, and for on-device or cloud use google music. Done.",1,57,3.1.2,,,most_relevant,org.videolan.vlc
7fc5db3c-62eb-43c5-a00f-55927ad59739,Reggie May,https://play-lh.googleusercontent.com/a-/ALV-UjWPb3E3Y_T42jj3oTu76ukBHSsv_bUtjt8DeE38SNG3BOUtOX4,"Since the November 2019 update, it won't scan almost 200 folders worth of music in my SD card, despite deleting and reinstalling app (during which it froze after downloading). It was my go-to for listening to my own music (hell no, neither Google nor Apple is getting subscription money for tracks I haven't released yet!). Going back to the factory app (LG). I rode with VLC since before HTML5, but no more. 2020 edit: new phone; stuttering, speed fluctuations playing music. Disappointed again.",1,102,3.3.1,,,most_relevant,org.videolan.vlc
3fad04a7-50f9-401c-9126-00b5f98be8aa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The newer updates have made using the fast forward/rewind, volume control, pause/play, etc into a nightmare of triggering issues. I'll try and swipe the volume up and oh look I've fast forwarded. If I try to go further away from the fast forward trigger area for volume up I pause it. You have the rewind/fast forward as a single click trigger instead of the original double. Makes controlling the player a nightmare now.",1,58,3.2.6,,,most_relevant,org.videolan.vlc
29d95ac5-13f9-4a77-b02a-dd848aa4e14f,Chris DeSon,https://play-lh.googleusercontent.com/a-/ALV-UjWaxMb_Pq6I5J5oV5xuKI_N6fM3UZLpWH7BblxSMAXoA7_HhV0,"I have used VLC for more than ten years -- on Macs, PCs, Linux, and Android. Beginning with this version, I can no longer manually load subtitles, which makes the app unusable on my Android devices. I am currently working on removing it from my tablet and manually installing an older version. Sorry, but this has gone from being the best media player on the planet, to becoming a major fail.",1,553,3.3.1,,,most_relevant,org.videolan.vlc
efafcb4d-89ea-4433-9874-0948260e255c,Erin Hunter,https://play-lh.googleusercontent.com/a-/ALV-UjX6Muph_mnkWqP2GG2sxElPiJLZr5IBrGKukwok-B8o2GuHc_pO,"Was working great until it didn't. No longer connecting to my computer and though the folders sometimes appear, they are all empty. Have tried a million things with both my computer and phone to fix but nothing has worked and I've exhausted my internet searches. Bummer as this was the only app I was happy with because there were no ads and it played directly from my own music library.",1,56,3.5.4,"We are aware of this issue, and are working to fix it, sorry for the inconvenience.",9/11/2023 20:01,most_relevant,org.videolan.vlc
41ee3620-23f4-4549-8aab-6759c46a9c6a,steve smith,https://play-lh.googleusercontent.com/a/ACg8ocLsloJgMrf6EU-idZWxv-9Ec0XAMSTD_bnLfhD0svv4C-nbkg=mo,"No longer plays after screen lock. Yes, I've changed the setting for video, but there's not one for audio. This makes the app completely useless as a media player, which is its main purpose for me. Uninstalled. Which is sad because I've used VLC on multiple devices for over a decade. I cannot send debug logs as I have uninstalled it. Galaxy Fold 3 with Android 13.",1,20,3.5.3,"Sorry about your issue, could you please send us more details and some logs (More -> Settings -> Advanced -> Debug logs (at the bottom)) at android-support@videolan.org or go to our forum at forum.videolan.org ? This would help us very much to work on a fix, thank you.",2/16/2023 17:21,most_relevant,org.videolan.vlc
bda3699f-4815-49b8-83cf-9c63d5ea11e7,Diego Vega,https://play-lh.googleusercontent.com/a/ACg8ocLwkX4c8503uXO9x9pk5vYcjHU1igLMrEmuXtz8SQpTWijIxA=mo,"It used to play streams and remember them. Now the streams I had saved are gone and I must type an address every single time. They hid the functionality under playlists. 5 -> 1 -> 4. When playing streams, it stops playing sounds after a few minutes. And I cannot restore 2.0.6, which works. 4 -> 1. Why doesn't apk extractor work with this app?",1,3,3.5.4,,,most_relevant,org.videolan.vlc
9d2fd7fd-8e23-4251-8eea-2074ba40116e,Niniel,https://play-lh.googleusercontent.com/a-/ALV-UjWQitp68SwRPiY73iZVmqyyC3sLyj_3Y8fN4SDY9aGMvBtnd_k,"I used to love this app (used it for years on phone and computer) but after upgrading my phone, I learned that certain folders are banned from reading media according to them. I used the default folders and it still won't read my video files. I have to dig each one out individually from downloads each time I want to watch and there's no way to tell which folder is banned. Not worth the effort, I'm sure there's better apps at this point.",1,80,3.5.3,"We have had several reports of this for users with Android 13, and are currently looking into this. This may be because the storage permission was reset, could you check to see if the app has the storage permission given, it may solve your problem, sorry for the inconvenience.",12/27/2022 20:19,most_relevant,org.videolan.vlc
8d8751e4-b337-49f7-a8af-a46f5171b32f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"VLC version 3.1.7, I've emailed developer with no response, using Samsung Galaxy Note 9 and this keeps crashing after about 10 minutes of music play time, new version interface sucks, not as convenient to go through music and it keeps rubberbanding back to the beginning. I love the PC version, hopefully developer team will listen to reviewers and make some changes or email back their consumers. Cheers!",1,34,3.1.7,,,most_relevant,org.videolan.vlc
831dd54c-cf6b-4e17-83b2-6fe2c3867216,taulsk Hunter,https://play-lh.googleusercontent.com/a/ACg8ocJUW8SiV7Lao-nFsTk_LK_L-Le1aJimbKYGHyrHO4VSu9k8mg=mo,"Absolutely no where near what the computer program is. The app is incapable of separating video and audio files for playback reqiring deletion of video files to use as an audio player only. No ability to mark files to not play, it is play or delete the file, nothing like remove from library. Additionally it randomly stops requiring starting the app again. When the screen lock is on if you unlock the phone the music resets to the last song playing when the phone was locked. The app sucks.",1,70,3.5.3,,,most_relevant,org.videolan.vlc
33fd2f79-9b17-4156-9831-09e3b69a3eb4,Brian Andersen,https://play-lh.googleusercontent.com/a-/ALV-UjVNZWLKoLd9XVEvv3kvA3uuoiAKpraYjqF1Pj2GIfJoYZLQpoM,"I would like to simply reorder the tracks in a playlist, since VLC conveniently ignored the numbers at the beginning of each track name that were put there explicitly to ensure an effortless playlist creation experience. No dice, says VLC. We will completely ignore your numbering, and inexplicably place these tracks in alphabetical order. Thanks so much, VLC! I'll listen to all of my music alphabetically from now on, whether I want to or not!",1,21,3.5.4,,,most_relevant,org.videolan.vlc
2819251a-ba3c-4806-9e88-b53fef608ca6,______,https://play-lh.googleusercontent.com/a-/ALV-UjXXialtCopwl3FKS78xwmbBezlZVM2RH-cj-CmrZFgZX5-FlO8y,"""parsing media"" taking 5 minutes loading all my files and deleting my playlists every time i open the app now? what is going on?! ""unavailable storage"" also known as my downloads folder. vlc obviously stopped even trying any more. It's not a ""rescan"" issue. It's a first time scan issue where vlc doesnt read my downloads folder. It also doesnt let me delete things and files in playlists disappear. what is going on still??",1,15,3.5.4,"You can deactivate the auto-rescan in the settings, sorry for the inconvenience, we are working to improve performances on this.",1/2/2024 18:56,most_relevant,org.videolan.vlc
8c1dd385-79cc-44fd-a864-c1e5452660a8,Nonya Dang Business,https://play-lh.googleusercontent.com/a-/ALV-UjX9tVA4zjHdn00zRkME6IZa5396LqWj1vTw8Yti0M5FMF4pzc33,"A disaster after the last couple of updates. When I choose a movie from my media list the wrong movie starts playing. Thumbnails are all mixed up. The wrong thumbnails are on the wrong movies. I lose sound in a movie and nothing will get it back. Oh, wait! I can get sound back when the picture goes black for absolutely mo reason. I tried reinstalling it. It didn't help. They want access to my media files when I reported the problem. VLC's days are over and they don't care. Neither should you.",1,879,3.3.4,,,most_relevant,org.videolan.vlc
11895f0e-d7a2-4e10-ab23-f3589c0e90c3,Johnathan Barry,https://play-lh.googleusercontent.com/a-/ALV-UjXM4GX8XGB3ELi-DJoh3SYN6EWoT-kt3G7IW6YIq9WcRBbKaBO5,"App works great except for the fact I cannot get it to stop scanning my device for media. Turned off the option but I constantly get the notification it's scanning again. Let me know when you fix this bug as I won't let any app on my device that scans automatically. Lost a customer, been using VLC for years but no more. The idea that you have the right to scan my device without asking, at least other apps ask toinvade your privacy, but not this one.",1,22,3.5.2,"Thank you for the feedback, we will look into this, sorry for the inconvenience.",12/26/2022 19:37,most_relevant,org.videolan.vlc
